4104
178	207	179	212
188	214	188	225
188	226	188	237
190	232	190	243
191	233	192	238
189	232	189	243
191	239	192	244
193	239	193	248
188	244	190	247
181	248	192	248
175	249	186	249
172	244	173	249
174	238	174	249
175	243	176	248
180	237	180	248
187	238	188	243
185	244	187	247
179	237	179	248
177	237	177	248
175	231	175	242
176	231	176	242
178	237	178	248
184	236	184	247
186	232	186	243
185	232	185	243
187	226	187	237
187	214	187	225
186	208	187	213
186	196	186	207
186	214	186	225
185	226	186	231
185	214	185	225
185	202	185	213
184	196	185	201
184	202	184	213
184	214	184	225
183	219	183	230
184	226	184	235
183	236	183	247
181	231	183	234
182	235	182	246
181	235	181	246
179	228	182	230
179	231	180	236
181	222	182	227
177	220	182	221
177	225	177	236
178	225	178	236
179	222	180	227
173	228	176	230
176	216	176	227
178	217	181	219
177	213	178	216
175	216	175	227
174	216	174	227
171	224	173	227
173	232	174	237
163	231	174	231
168	223	170	226
169	228	172	230
159	227	170	227
165	228	168	230
173	212	173	223
161	228	164	230
159	228	160	233
162	231	162	242
161	231	161	242
165	232	166	237
167	232	167	243
166	238	166	249
164	238	165	243
163	232	164	237
163	238	163	248
167	244	168	249
172	238	173	243
171	238	171	249
169	238	169	249
170	238	170	249
168	232	168	243
169	232	170	237
171	232	172	237
174	204	174	215
172	206	173	211
170	203	173	205
170	206	171	211
161	243	162	248
176	204	176	215
177	201	177	212
171	201	176	202
175	203	175	214
169	201	169	212
168	212	168	222
170	212	171	217
169	213	169	222
170	219	172	222
166	219	167	224
162	225	167	226
160	221	161	226
164	219	165	224
162	219	163	224
159	215	159	226
160	215	161	220
162	215	164	218
158	215	158	226
157	221	157	232
157	233	158	238
156	221	156	232
156	233	156	244
156	245	158	248
157	239	158	244
160	234	160	245
159	234	159	245
3	238	3	249
2	214	2	225
2	202	2	213
2	199	5	201
2	198	13	198
3	202	4	207
83	1	83	12
82	1	82	12
84	1	84	12
85	1	86	6
87	1	87	12
85	7	86	12
88	1	88	12
89	1	89	12
90	1	90	12
91	1	91	12
91	13	91	24
88	13	90	16
86	13	87	18
88	17	89	22
90	17	90	28
85	13	85	24
86	19	86	30
87	23	88	28
91	25	91	36
89	23	89	34
88	29	88	40
89	35	89	46
87	29	87	40
90	29	90	40
90	41	90	52
91	37	91	48
92	37	92	48
91	49	91	60
94	47	94	58
93	59	94	64
93	47	93	58
92	49	92	60
90	53	90	64
92	61	92	72
91	61	91	72
84	13	84	24
83	13	83	24
95	71	95	82
96	79	96	90
97	85	98	90
99	86	99	97
94	65	94	76
93	65	93	76
81	13	81	24
82	13	82	24
102	91	102	102
103	92	104	97
103	98	104	103
105	98	105	109
101	91	101	102
100	91	100	102
100	103	102	106
103	104	103	115
104	104	104	115
106	110	106	121
105	110	105	121
110	120	110	131
109	120	109	131
116	123	117	128
111	121	116	122
115	129	117	132
114	123	115	128
114	129	114	140
115	133	115	144
116	133	116	144
108	120	108	131
107	120	107	131
113	123	113	134
112	123	112	134
111	123	111	134
89	47	89	58
99	98	99	109
100	107	102	110
99	110	99	121
100	111	100	122
102	111	102	122
103	116	104	121
101	111	101	122
103	122	103	133
98	122	99	127
102	123	102	134
100	123	100	134
96	129	99	131
101	123	101	134
88	128	99	128
96	118	98	121
96	122	97	127
104	122	104	133
106	122	106	133
108	132	110	135
107	132	107	143
106	134	106	145
105	122	105	133
114	141	114	152
115	145	115	156
116	145	116	156
117	153	117	164
118	159	118	170
113	135	113	146
111	135	111	146
112	135	112	146
108	136	108	147
107	144	107	155
108	148	108	159
110	136	110	147
109	136	109	147
112	147	113	152
111	147	111	158
109	148	110	153
112	153	112	164
113	153	114	158
115	157	116	162
114	163	115	168
116	163	116	174
117	165	117	176
113	159	113	170
115	169	115	180
116	175	116	186
117	177	117	188
114	169	114	180
110	154	110	165
111	162	111	173
112	165	112	176
113	171	113	182
115	181	115	192
114	181	114	192
116	187	116	198
109	154	109	165
105	156	107	159
110	166	110	177
111	174	111	185
112	177	112	188
113	183	113	194
114	193	115	198
98	106	98	117
121	189	121	200
110	178	110	189
111	186	111	197
113	195	113	206
112	189	112	200
111	198	111	209
112	201	112	212
110	210	111	215
105	134	105	145
104	134	104	145
103	134	103	145
120	189	120	200
119	189	119	200
118	189	118	200
117	189	117	200
116	199	116	210
114	199	115	204
115	205	115	216
114	205	114	216
113	207	113	218
112	213	112	224
117	201	117	212
116	211	116	222
114	217	115	222
113	219	113	230
114	223	116	226
114	227	115	232
116	227	117	232
113	231	113	242
120	201	120	212
121	207	121	218
119	201	119	212
118	201	118	212
122	231	122	242
114	233	114	244
115	238	115	249
112	246	114	249
110	243	113	245
110	237	111	242
112	231	112	242
115	234	117	237
116	242	119	244
116	238	118	241
118	234	120	237
119	238	121	241
120	242	121	247
117	245	119	248
121	226	121	237
116	249	127	249
120	248	131	248
128	249	139	249
132	243	133	248
122	244	124	247
122	243	131	243
125	244	127	247
129	244	131	247
120	219	121	224
119	213	120	218
119	225	120	230
118	231	120	233
118	219	119	224
117	213	118	218
123	232	124	237
134	237	134	248
123	239	125	242
123	238	133	238
126	239	128	242
131	239	133	242
133	226	133	237
132	226	132	237
125	232	126	237
126	220	126	231
141	238	141	249
142	234	142	245
139	234	141	237
140	238	140	249
136	246	139	248
138	240	139	245
135	238	139	239
135	240	135	248
136	240	137	245
138	229	140	232
134	227	138	228
137	233	138	237
135	229	137	232
135	233	136	237
132	221	134	224
127	225	134	225
130	226	130	237
131	226	131	237
127	226	128	231
127	232	128	237
129	226	129	237
109	226	109	237
110	224	110	235
111	225	112	230
110	216	111	221
106	222	111	223
104	224	109	225
108	166	109	171
107	160	108	165
105	160	106	165
127	213	127	224
127	209	129	212
128	213	128	224
130	213	130	224
130	209	132	212
131	213	132	218
129	213	129	224
108	226	108	237
86	31	86	42
88	41	88	52
87	41	87	52
88	53	88	64
89	60	89	71
90	65	90	76
92	73	92	84
93	77	93	88
94	77	94	88
95	83	95	94
91	73	91	84
97	91	98	96
96	91	96	102
97	97	98	102
92	85	92	96
94	89	94	100
95	98	95	109
96	103	98	105
96	106	97	111
93	89	93	100
94	101	94	112
96	112	97	117
93	101	93	112
92	101	92	112
95	110	95	121
91	85	91	96
90	97	92	100
94	122	95	127
93	116	94	121
91	113	94	115
91	116	92	121
88	65	88	76
89	72	89	83
90	77	90	88
88	77	88	88
89	84	89	95
79	96	90	96
87	90	88	95
77	89	88	89
85	90	86	95
83	90	84	95
92	122	93	127
90	122	91	127
81	90	82	95
79	90	80	95
87	53	87	64
80	24	80	35
85	25	85	36
83	25	84	30
82	33	84	36
81	25	82	30
81	31	81	42
83	37	85	40
85	41	85	52
83	41	83	52
82	37	82	48
84	41	84	52
86	43	86	54
81	43	81	54
82	49	82	60
84	53	85	58
86	55	86	66
85	59	85	70
86	68	87	73
83	59	84	64
82	74	87	75
87	76	87	87
76	88	87	88
83	67	84	72
74	73	85	73
86	76	86	87
79	65	84	66
80	61	82	64
81	67	82	72
79	67	80	72
80	74	81	79
79	74	79	85
80	80	81	85
85	76	85	87
83	76	84	81
82	82	84	85
79	86	84	87
80	55	81	60
95	129	95	140
96	132	96	143
99	132	99	143
98	132	98	143
97	132	97	143
100	135	100	146
102	135	102	146
101	135	101	146
105	146	106	151
103	153	106	155
95	152	106	152
103	146	104	151
91	151	102	151
100	147	102	150
94	141	95	146
98	144	99	149
88	150	99	150
96	144	97	149
92	147	95	149
93	135	93	146
92	135	92	146
94	129	94	140
92	129	93	134
105	212	105	223
106	216	107	221
106	210	107	215
108	210	108	221
109	210	109	221
89	97	89	108
90	101	90	112
89	113	90	118
91	101	91	112
87	119	90	121
87	109	89	112
87	113	88	118
88	122	89	127
87	122	87	133
88	129	88	140
89	129	90	134
91	129	91	140
89	135	89	146
90	135	90	146
91	141	91	149
87	147	90	149
87	141	88	146
86	135	87	140
76	134	87	134
78	76	78	87
73	74	78	75
72	68	73	73
78	61	78	72
79	53	79	64
80	43	80	54
75	67	76	72
74	61	74	72
75	61	76	66
77	61	77	72
78	49	78	60
79	41	79	52
78	36	80	39
69	40	80	40
77	41	78	46
67	47	78	47
67	48	78	48
77	28	77	39
78	24	78	35
79	24	79	35
77	16	77	27
78	12	78	23
76	28	76	39
76	16	76	27
77	49	77	60
75	49	76	54
74	57	76	60
71	55	76	56
73	49	74	54
71	49	72	54
75	41	76	46
73	41	74	46
71	41	72	46
72	62	73	67
71	58	73	61
62	57	73	57
70	58	70	69
71	62	71	73
69	41	70	46
69	51	70	56
65	49	70	50
67	51	68	56
65	51	66	56
102	153	102	164
99	153	101	156
104	156	104	167
105	166	105	177
106	166	107	171
106	172	106	183
103	156	103	167
107	172	107	183
108	172	108	183
109	172	109	183
101	157	101	168
103	168	104	173
102	165	102	176
104	174	104	185
103	174	103	185
105	178	105	189
109	184	109	195
110	190	110	201
107	184	108	189
106	184	106	195
107	190	108	195
108	196	109	201
104	212	104	223
86	141	86	152
87	150	87	161
89	152	91	155
88	151	88	162
92	152	92	163
90	156	91	161
89	156	89	167
91	162	91	173
90	162	90	173
93	152	93	163
94	152	94	163
97	153	97	164
98	153	98	164
99	157	99	168
100	157	100	168
95	153	95	164
96	153	96	164
98	165	98	176
96	165	96	176
97	165	97	176
94	164	94	175
95	165	95	176
101	169	101	180
102	177	102	188
103	186	104	191
105	190	105	201
100	169	100	180
99	169	99	180
107	196	107	207
109	202	110	207
105	208	110	209
106	196	106	207
94	207	105	207
103	203	105	206
100	210	105	211
94	202	105	202
99	203	102	205
103	196	104	201
100	196	101	201
91	206	102	206
95	203	98	205
91	203	94	205
99	208	104	209
91	207	92	212
93	207	93	218
101	181	101	192
102	192	104	195
99	210	99	221
98	208	98	219
96	208	97	213
98	193	101	195
98	220	98	231
99	223	100	228
100	219	102	222
101	223	101	234
99	229	100	234
102	223	102	234
100	213	101	218
102	213	103	218
103	219	103	230
95	208	95	219
94	208	94	219
104	226	104	237
103	231	103	242
105	226	105	237
107	226	107	237
106	226	106	237
105	238	105	249
104	238	104	249
92	164	92	175
93	164	93	175
98	196	99	201
97	214	97	225
96	214	96	225
95	220	95	231
97	226	97	237
98	232	98	243
96	226	96	237
99	235	101	238
99	239	100	244
102	243	103	248
101	239	102	242
92	249	103	249
87	162	87	173
88	163	88	174
90	174	91	179
89	168	89	179
98	177	98	188
100	181	100	192
99	181	99	192
96	189	98	192
92	213	92	224
93	219	93	230
94	220	94	231
91	225	92	230
93	231	93	242
96	238	97	243
94	232	94	243
95	232	95	243
91	243	93	246
94	244	96	247
97	244	98	248
99	245	101	248
83	248	94	248
80	249	91	249
82	247	93	247
89	241	90	246
91	231	91	242
92	231	92	242
81	237	81	248
90	229	90	240
88	225	90	228
94	176	94	187
95	186	95	197
95	182	97	185
96	193	97	198
95	178	97	181
93	198	95	201
82	202	93	202
92	176	92	187
93	176	93	187
79	238	79	249
80	237	80	248
82	235	82	246
83	235	83	246
84	235	84	246
85	235	85	246
86	235	86	246
88	235	88	246
87	235	87	246
89	229	89	240
93	188	94	193
92	188	92	199
87	200	92	201
91	180	91	191
90	194	91	199
86	192	91	193
88	194	89	199
86	194	87	199
81	200	86	201
85	188	85	199
82	196	84	199
76	198	81	199
81	186	81	197
80	186	80	197
82	190	83	195
83	178	83	189
84	184	84	195
82	178	82	189
90	180	90	191
89	180	89	191
86	180	86	191
85	176	85	187
84	172	84	183
86	174	87	179
87	180	87	191
88	175	88	186
85	164	85	175
86	162	86	173
84	158	86	161
80	162	85	163
79	170	84	171
82	172	83	177
79	200	80	205
81	202	81	213
83	150	83	161
84	153	86	156
85	141	85	152
84	141	84	152
79	186	79	197
78	200	78	211
80	206	80	217
81	214	82	219
79	206	79	217
77	200	77	211
75	212	78	214
78	215	78	226
80	218	80	229
79	218	79	229
76	235	79	237
80	230	81	235
77	227	78	232
74	233	79	234
87	229	88	234
84	229	85	234
86	223	86	234
88	219	89	224
90	219	91	224
87	217	87	228
89	215	91	218
86	213	91	214
82	223	82	234
83	225	85	228
81	220	81	229
82	220	85	222
86	215	86	222
76	221	77	226
82	210	84	213
83	214	84	219
85	208	85	219
82	204	83	209
82	203	90	203
84	204	86	207
89	204	90	209
87	204	88	209
87	210	90	212
76	215	77	220
76	200	76	211
84	135	85	140
75	227	76	232
73	227	74	232
73	233	73	244
76	238	76	249
77	238	77	249
78	238	78	249
75	235	75	246
72	247	75	249
74	235	74	246
68	245	73	246
68	247	71	249
67	238	67	249
74	221	75	226
83	164	84	169
81	164	82	169
79	164	80	169
72	233	72	244
72	221	72	232
73	215	73	226
74	215	75	220
77	76	77	87
69	58	69	69
82	150	82	161
66	238	66	249
78	158	79	163
81	150	81	161
80	150	80	161
70	239	71	244
71	227	71	238
70	227	70	238
69	233	69	244
68	233	68	244
70	221	71	226
67	226	67	237
69	221	69	232
68	221	68	232
66	226	66	237
78	164	78	175
79	172	80	177
81	172	81	183
76	184	81	185
79	178	80	183
76	89	76	100
78	90	78	101
77	90	77	101
75	94	75	105
76	101	76	112
75	108	75	119
70	106	75	107
76	113	76	124
77	117	77	128
77	114	80	116
78	117	78	128
80	117	80	128
79	117	79	128
74	108	74	119
72	108	72	119
73	108	73	119
71	108	71	119
73	90	75	93
74	94	74	105
70	94	73	96
72	100	73	105
70	100	71	105
70	97	73	99
69	86	69	97
76	76	76	87
72	82	72	93
73	86	75	89
73	80	74	85
75	76	75	85
71	82	71	93
70	82	70	93
69	74	69	85
72	76	74	79
70	76	71	81
69	98	69	109
70	108	70	119
68	70	70	73
75	120	75	131
76	125	76	133
77	129	79	132
77	133	86	133
80	129	82	132
86	121	86	132
85	121	85	132
85	115	86	120
81	117	81	128
81	105	81	116
83	121	83	132
82	117	82	128
82	111	83	116
84	121	84	132
84	109	84	120
82	99	82	110
79	97	88	97
85	103	85	114
83	99	83	110
84	98	84	108
85	98	87	101
88	98	88	108
86	102	87	107
80	98	81	103
79	98	79	109
80	104	80	113
77	110	79	113
77	104	78	109
68	110	69	115
69	116	69	127
74	120	74	131
70	120	70	131
71	120	71	131
72	120	72	131
73	120	73	131
68	116	68	127
69	128	69	139
67	128	68	133
75	132	75	143
70	132	70	143
74	132	74	143
71	132	71	143
73	132	73	143
72	132	72	143
76	135	76	146
77	135	78	140
77	141	78	146
69	140	69	151
74	144	75	149
76	147	77	152
78	150	79	155
78	147	81	149
83	138	83	149
80	135	83	137
76	154	76	165
82	138	82	149
80	141	81	146
79	138	81	140
77	153	77	164
77	165	77	176
78	176	78	183
65	153	76	153
74	154	75	159
72	154	72	165
73	160	74	165
75	160	75	171
76	171	76	182
72	150	75	152
72	144	73	149
70	144	71	149
60	152	71	152
71	154	71	165
66	183	77	183
62	153	64	156
69	154	70	159
67	154	68	159
65	154	65	165
66	154	66	165
68	160	70	163
67	164	68	169
70	164	70	175
69	164	69	175
74	166	74	177
75	172	75	182
72	179	74	182
73	166	73	177
67	170	68	175
63	178	74	178
69	179	71	182
71	166	71	177
72	166	72	177
65	176	70	177
66	179	68	182
75	184	75	195
76	192	77	197
76	186	77	191
78	186	78	197
64	157	64	168
64	170	65	175
65	166	66	169
53	169	64	169
62	170	63	175
59	176	64	177
60	170	61	175
58	170	59	175
63	157	63	168
62	157	62	168
61	157	61	168
59	153	61	156
60	157	60	168
58	163	59	168
58	157	59	162
58	145	58	156
59	141	59	152
68	140	68	151
60	140	60	151
57	139	58	144
59	129	59	140
60	128	60	139
62	132	62	143
62	126	63	131
67	116	67	127
67	134	68	139
63	132	63	143
67	104	67	115
68	98	68	109
67	92	67	103
68	86	68	97
68	74	68	85
75	196	75	207
73	208	75	211
71	212	74	214
72	200	72	211
70	206	71	211
74	196	74	207
73	196	73	207
70	215	72	218
67	219	72	220
56	221	67	221
65	222	67	225
65	209	65	220
67	212	70	214
67	215	69	218
66	209	66	220
63	215	64	220
67	200	67	211
68	200	68	211
69	200	69	211
71	194	71	205
70	194	70	205
72	188	72	199
74	184	74	195
73	184	73	195
70	184	72	187
70	188	71	193
65	203	66	208
64	199	66	202
67	188	67	199
66	187	66	198
69	188	69	199
66	184	69	186
68	187	68	198
56	163	57	168
57	151	57	162
56	145	57	150
64	203	64	214
65	187	65	198
64	179	65	184
62	179	63	184
51	178	62	178
53	176	58	177
60	185	65	186
56	170	57	175
54	170	55	175
64	187	64	198
52	170	53	175
47	176	52	177
60	179	61	184
63	203	63	214
63	187	63	198
61	199	63	202
62	187	62	198
61	187	61	198
58	187	60	190
58	181	59	186
48	180	59	180
48	179	59	179
39	178	50	178
46	166	46	177
47	179	47	190
51	164	51	175
52	158	52	169
53	157	53	168
55	157	55	168
56	151	56	162
54	157	54	168
50	164	50	175
45	166	45	177
47	164	47	175
48	164	48	175
49	164	49	175
57	181	57	192
60	191	60	202
59	191	59	202
58	191	58	202
55	181	56	186
57	193	57	204
59	203	61	206
62	203	62	214
58	203	58	214
59	208	60	213
59	214	60	219
61	215	62	220
61	207	61	214
49	220	60	220
55	217	58	219
53	215	58	216
51	217	54	219
54	200	56	203
54	204	56	207
56	209	57	214
46	208	57	208
54	209	55	214
52	209	53	214
47	215	52	216
50	209	51	214
47	217	50	219
48	209	49	214
46	209	47	214
46	215	46	226
49	221	51	224
55	221	55	232
52	221	52	232
54	221	54	232
53	221	53	232
48	220	48	231
47	220	47	231
64	222	64	233
65	226	65	237
59	234	64	235
65	238	65	249
49	225	49	236
50	225	50	236
51	225	51	236
51	237	51	248
52	234	52	245
52	233	63	233
56	222	56	232
57	227	58	232
58	224	61	226
57	222	62	223
63	222	63	232
62	224	62	232
59	227	60	232
52	246	55	248
53	234	53	245
54	234	54	245
58	234	58	245
55	234	55	245
57	234	57	245
56	234	56	245
56	246	58	249
63	242	64	247
59	248	64	249
50	238	50	249
39	237	50	237
37	236	48	236
46	232	48	235
62	236	62	247
61	236	61	247
59	236	59	247
60	236	60	247
44	228	46	231
43	232	45	235
35	227	46	227
32	229	43	229
32	228	43	228
38	230	43	231
40	232	42	235
37	232	39	235
32	230	37	231
54	181	54	192
55	187	55	198
56	187	56	198
45	199	56	199
52	181	53	186
53	187	53	198
51	187	52	192
50	181	51	186
49	181	49	192
50	187	50	198
51	193	52	198
48	181	48	192
52	200	53	205
48	206	53	207
48	193	49	198
46	193	47	198
42	191	47	192
50	158	51	163
55	145	55	156
54	145	54	156
53	145	53	156
46	154	46	165
47	152	47	163
49	152	49	163
48	152	48	163
51	146	51	157
50	146	50	157
52	146	52	157
51	140	52	145
55	139	56	144
53	133	53	144
54	133	54	144
58	127	58	138
59	117	59	128
60	122	61	127
61	120	66	121
60	118	65	119
60	106	60	117
61	128	61	139
62	122	64	125
66	108	66	119
61	140	61	151
56	127	56	138
57	127	57	138
61	106	61	117
55	127	55	138
53	127	54	132
66	122	66	133
65	122	65	133
64	126	64	137
62	144	64	147
64	138	65	143
65	134	66	137
65	144	66	149
66	140	67	143
62	148	64	151
62	106	62	117
65	106	65	117
66	96	66	107
63	106	63	117
64	106	64	117
65	90	66	95
67	80	67	91
51	134	52	139
67	68	67	79
68	58	68	69
66	58	67	63
64	65	67	67
56	64	67	64
66	68	66	79
65	80	66	85
64	58	65	63
62	58	63	63
64	86	66	89
52	122	52	133
53	115	53	126
55	121	56	126
54	115	54	126
55	115	56	120
59	105	59	116
60	100	61	105
62	94	62	105
63	94	63	105
64	96	65	101
58	115	58	126
57	115	57	126
52	110	52	121
53	111	55	114
58	103	58	114
59	93	59	104
60	86	60	97
53	99	53	110
62	90	64	93
61	86	63	89
61	90	61	99
54	99	54	110
56	103	56	114
57	103	57	114
55	99	55	110
59	81	59	92
63	80	64	85
61	80	62	85
60	74	60	85
58	91	58	102
57	91	57	102
56	91	56	102
61	68	61	79
62	74	63	79
64	68	64	79
62	68	63	73
65	68	65	79
58	70	60	73
60	65	63	67
55	68	60	69
54	65	59	66
48	67	59	67
54	68	54	79
55	70	55	81
58	74	59	79
58	80	58	90
56	70	56	81
57	70	57	81
55	53	55	64
56	52	56	63
53	68	53	79
49	68	52	70
61	52	61	63
60	52	60	63
52	61	54	64
48	65	53	66
62	45	62	56
63	45	63	56
64	45	64	56
67	41	68	46
66	37	66	48
67	35	68	40
65	37	65	48
75	28	75	39
73	24	75	27
75	12	75	23
77	4	77	15
78	0	78	11
76	4	76	15
75	0	77	3
74	4	75	9
70	10	75	11
72	0	74	3
74	28	74	39
73	28	73	39
69	28	69	39
72	28	72	39
70	28	70	39
71	28	71	39
54	47	55	52
56	40	56	51
57	52	57	63
57	46	58	51
58	52	58	63
59	52	59	63
59	40	59	51
57	34	57	45
58	34	58	45
61	40	61	51
60	40	60	51
64	33	64	44
66	25	66	36
65	25	65	36
68	23	68	34
67	23	67	34
61	34	62	39
62	40	63	44
63	28	63	39
64	17	64	28
65	19	66	24
60	28	60	39
61	22	61	33
62	22	62	33
63	16	63	27
59	28	59	39
64	11	65	16
65	17	70	18
67	19	69	22
70	19	70	27
66	13	68	16
71	16	71	27
69	12	70	16
71	12	73	15
72	16	72	27
73	18	74	23
68	1	68	12
69	0	69	11
70	0	71	5
72	4	73	9
57	0	68	0
63	4	63	15
64	1	66	4
64	8	67	10
60	1	63	3
53	54	54	59
53	42	53	53
43	60	54	60
55	35	55	46
56	28	56	39
54	35	54	46
58	22	58	33
59	16	59	27
60	16	60	27
57	22	57	33
61	10	61	21
62	10	62	21
56	16	56	27
57	10	57	21
60	4	60	15
61	4	62	9
58	10	58	21
59	4	59	15
56	1	59	3
45	0	56	0
44	0	44	11
57	4	58	9
55	4	56	9
52	1	55	3
55	10	56	15
55	16	55	27
54	28	55	33
44	34	55	34
52	36	53	41
42	35	53	35
56	82	57	87
53	82	55	85
49	80	54	81
54	88	57	90
50	86	55	87
50	82	52	85
49	61	51	64
46	61	48	64
54	16	54	27
51	71	52	76
49	77	52	79
47	65	47	76
48	68	48	79
49	71	50	76
48	238	48	249
49	238	49	249
46	238	47	243
34	239	45	239
34	238	45	238
27	237	38	237
30	233	32	236
22	232	33	232
33	233	35	236
26	233	29	235
18	236	29	236
32	238	33	243
22	233	25	235
44	240	45	245
46	244	47	249
42	240	43	245
26	237	26	248
27	238	28	243
31	238	31	249
27	244	28	249
15	249	26	249
30	238	30	249
29	238	29	249
25	237	25	248
21	237	23	240
24	237	24	248
22	241	23	246
20	237	20	248
18	237	19	242
40	240	41	245
32	244	33	249
38	240	39	245
36	240	37	245
34	240	35	245
34	246	36	249
43	246	45	249
40	246	42	249
37	246	39	249
14	238	14	249
18	243	19	248
17	237	17	248
14	234	17	236
16	237	16	248
15	237	15	248
3	237	14	237
4	238	4	249
19	224	19	235
18	224	18	235
5	238	5	249
21	224	21	235
20	224	20	235
6	238	6	249
7	238	7	249
8	238	8	249
9	238	10	243
12	238	13	243
11	245	13	248
9	244	10	249
17	222	17	233
13	231	16	233
10	234	13	236
8	231	9	236
12	222	12	233
9	219	9	230
6	227	8	230
15	225	16	230
13	219	13	230
12	210	12	221
14	219	14	230
16	213	16	224
13	213	14	218
15	213	15	224
11	222	11	233
11	210	11	221
10	222	10	233
10	210	10	221
7	221	8	226
5	221	6	226
6	231	7	236
4	227	5	232
3	233	5	236
3	221	3	232
4	215	4	226
6	217	8	220
3	209	3	220
9	207	9	218
5	209	5	220
8	205	8	216
5	203	6	208
6	211	7	216
7	199	7	210
9	201	10	206
8	199	13	200
10	207	13	209
13	210	16	212
11	201	12	206
13	201	18	202
14	204	15	209
16	204	17	209
13	203	24	203
17	210	18	215
18	204	19	209
50	200	51	205
46	202	47	207
48	200	49	205
42	200	47	201
43	194	44	199
34	193	45	193
41	194	42	199
40	201	41	206
30	200	41	200
39	194	40	199
38	201	39	206
37	194	38	199
35	194	36	199
31	197	34	199
31	194	34	196
28	192	33	193
45	202	45	213
44	202	44	213
43	202	43	213
42	202	42	213
36	207	41	208
41	212	41	223
36	210	41	211
45	214	45	225
30	209	41	209
34	203	35	208
28	206	33	207
22	208	33	208
36	201	37	206
30	201	35	202
42	214	43	219
34	226	45	226
23	227	34	227
44	214	44	225
42	220	43	225
37	214	37	225
29	228	31	231
22	228	24	231
25	228	27	231
30	203	33	205
22	216	22	227
18	218	19	223
17	216	21	217
20	218	21	223
19	210	20	215
20	204	21	209
22	204	24	207
27	196	27	207
26	196	26	207
25	196	25	207
29	194	30	199
28	200	29	205
23	194	28	195
40	212	40	223
38	214	38	225
39	214	39	225
34	212	39	213
29	209	29	220
30	210	35	211
21	210	22	215
36	214	36	225
23	197	24	202
13	196	24	196
19	197	20	202
21	197	22	202
7	197	18	197
14	198	17	200
22	184	22	195
19	192	21	195
30	212	30	223
28	221	29	226
30	224	33	226
34	214	34	225
35	214	35	225
31	212	31	223
32	212	32	223
33	212	33	223
28	209	28	220
26	209	27	214
12	185	12	196
25	209	25	220
26	215	26	226
27	215	27	226
24	221	25	226
23	215	23	226
23	209	24	214
11	185	11	196
10	185	10	196
7	185	7	196
8	185	8	196
9	185	9	196
2	184	2	195
0	178	0	189
1	178	1	189
6	184	6	195
3	184	3	195
5	184	5	195
4	184	4	195
27	182	27	193
13	184	13	195
15	184	15	195
14	184	14	195
16	184	16	195
18	184	18	195
17	184	17	195
21	180	21	191
20	180	20	191
19	180	19	191
34	181	34	192
33	180	33	191
31	186	32	191
28	180	28	191
29	186	30	191
29	182	31	185
32	174	32	185
27	170	27	181
35	187	36	192
35	183	37	186
37	187	38	192
39	181	39	192
38	175	38	186
39	179	44	180
42	181	43	186
40	181	40	192
41	181	41	192
42	187	44	190
44	181	45	186
45	187	46	190
46	179	46	186
35	171	35	182
34	169	34	180
33	168	33	179
34	157	34	168
37	171	37	182
38	171	40	174
39	175	42	177
43	166	43	177
41	163	41	174
36	171	36	182
44	166	44	177
42	163	42	174
29	170	29	181
28	168	28	179
31	170	31	181
30	170	30	181
32	162	32	173
33	156	33	167
29	158	29	169
30	158	30	169
31	158	31	169
32	150	32	161
45	154	45	165
44	154	44	165
43	154	43	165
41	157	42	162
34	145	34	156
33	144	33	155
23	182	23	193
22	172	22	183
23	170	23	181
26	182	26	193
25	182	25	193
24	182	24	193
24	170	24	181
26	170	26	181
25	170	25	181
21	168	21	179
22	160	22	171
20	168	20	179
19	168	19	179
7	173	7	184
2	172	2	183
1	166	1	177
0	166	0	177
6	172	6	183
5	172	5	183
3	172	3	183
4	172	4	183
18	172	18	183
29	154	31	157
23	158	23	169
8	173	8	184
27	158	27	169
28	156	28	167
26	158	26	169
24	158	24	169
25	158	25	169
27	150	28	155
22	156	27	157
17	158	22	159
31	142	31	153
32	138	32	149
30	142	30	153
29	142	29	153
20	162	21	167
10	160	21	160
10	161	21	161
15	154	16	159
19	154	21	157
17	146	17	157
18	146	18	157
14	148	14	159
16	142	16	153
15	142	15	153
26	144	26	155
28	138	28	149
25	144	25	155
27	138	27	149
29	130	29	141
19	148	20	153
30	130	30	141
31	130	31	141
26	134	28	137
17	134	17	145
21	142	21	153
18	134	18	145
24	144	24	155
13	139	16	141
13	136	16	138
13	133	16	135
25	138	26	143
19	136	19	147
20	136	20	147
22	144	22	155
23	144	23	155
18	162	19	167
16	168	18	171
13	148	13	159
25	126	25	137
27	128	28	133
26	122	26	133
27	122	28	127
16	162	17	167
29	118	29	129
30	118	30	129
24	120	25	125
26	116	27	121
28	110	28	121
24	114	25	119
26	104	26	115
27	104	27	115
13	142	14	147
24	132	24	143
23	132	23	143
22	132	22	143
21	130	21	141
20	124	20	135
23	126	24	131
22	120	23	125
12	119	23	119
21	120	21	129
19	124	19	135
18	122	18	133
19	120	20	123
17	122	17	133
13	120	18	121
22	113	23	118
24	102	24	113
25	102	25	113
12	148	12	159
11	148	11	159
14	129	16	132
15	123	16	128
5	122	16	122
7	120	12	121
13	123	14	128
10	129	13	131
2	132	13	132
12	173	12	184
9	173	9	184
11	173	11	184
10	173	10	184
15	162	15	173
17	172	17	183
16	172	16	183
14	174	15	179
13	180	15	183
